"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Latitude|""Degrees""|-180.0|180.0|10","Longitude|""Degrees""|-180.0|180.0|10","Speed|""mph""|0.0|150.0|10"
292600,1.52977E+12,,,
292620,1.52977E+12,,,
292640,1.52977E+12,,,
292660,1.52977E+12,,,
292680,1.52977E+12,40.846035,-96.768166,45.07
292700,1.52977E+12,,,
292720,1.52977E+12,,,
292740,1.52977E+12,,,
292760,1.52977E+12,,,
292780,1.52977E+12,40.84605,-96.768166,44.16
292800,1.52977E+12,,,
292820,1.52977E+12,,,
292840,1.52977E+12,,,
292860,1.52977E+12,,,
292880,1.52977E+12,40.846069,-96.768158,43.95
292900,1.52977E+12,,,
292920,1.52977E+12,,,
292940,1.52977E+12,,,
292960,1.52977E+12,,,
292980,1.52977E+12,40.846088,-96.768158,43.99
293000,1.52977E+12,,,
293020,1.52977E+12,,,
293040,1.52977E+12,,,
293060,1.52977E+12,,,
293080,1.52977E+12,40.846108,-96.768158,43.78
293100,1.52977E+12,,,
293120,1.52977E+12,,,
293140,1.52977E+12,,,
293160,1.52977E+12,,,
293180,1.52977E+12,40.846123,-96.76815,43.44
293200,1.52977E+12,,,
293220,1.52977E+12,,,
293240,1.52977E+12,,,
293260,1.52977E+12,,,
293280,1.52977E+12,40.846142,-96.76815,43.29
293300,1.52977E+12,,,
293320,1.52977E+12,,,
293340,1.52977E+12,,,
293360,1.52977E+12,,,
293380,1.52977E+12,40.846157,-96.76815,43.24
293400,1.52977E+12,,,
293420,1.52977E+12,,,
293440,1.52977E+12,,,
293460,1.52977E+12,,,
293480,1.52977E+12,40.846172,-96.768143,43.38
293500,1.52977E+12,,,
293520,1.52977E+12,,,
293540,1.52977E+12,,,
293560,1.52977E+12,,,
293580,1.52977E+12,40.846191,-96.768143,43.28
293600,1.52977E+12,,,
293620,1.52977E+12,,,
293640,1.52977E+12,,,
293660,1.52977E+12,,,
293680,1.52977E+12,40.846207,-96.768143,42.93
293700,1.52977E+12,,,
293720,1.52977E+12,,,
293740,1.52977E+12,,,
293760,1.52977E+12,,,
293780,1.52977E+12,40.84623,-96.768143,42.65
293800,1.52977E+12,,,
293820,1.52977E+12,,,
293840,1.52977E+12,,,
293860,1.52977E+12,,,
293880,1.52977E+12,40.846245,-96.76815,42.44
293900,1.52977E+12,,,
293920,1.52977E+12,,,
293940,1.52977E+12,,,
293960,1.52977E+12,,,
293980,1.52977E+12,40.84626,-96.76815,41.94
294000,1.52977E+12,,,
294020,1.52977E+12,,,
294040,1.52977E+12,,,
294060,1.52977E+12,,,
294080,1.52977E+12,40.846275,-96.768158,41.58
294100,1.52977E+12,,,
294120,1.52977E+12,,,
294140,1.52977E+12,,,
294160,1.52977E+12,,,
294180,1.52977E+12,40.846291,-96.768158,40.94
294200,1.52977E+12,,,
294220,1.52977E+12,,,
294240,1.52977E+12,,,
294260,1.52977E+12,,,
294280,1.52977E+12,40.846306,-96.768166,40.31
294300,1.52977E+12,,,
294320,1.52977E+12,,,
294340,1.52977E+12,,,
294360,1.52977E+12,,,
294380,1.52977E+12,40.846321,-96.768173,39.48
294400,1.52977E+12,,,
294420,1.52977E+12,,,
294440,1.52977E+12,,,
294460,1.52977E+12,,,
294480,1.52977E+12,40.846336,-96.768188,38.84
294500,1.52977E+12,,,
294520,1.52977E+12,,,
294540,1.52977E+12,,,
294560,1.52977E+12,,,
294580,1.52977E+12,40.846348,-96.768196,39.11
294600,1.52977E+12,,,
294620,1.52977E+12,,,
294640,1.52977E+12,,,
294660,1.52977E+12,,,
294680,1.52977E+12,40.846363,-96.768204,39.07
294700,1.52977E+12,,,
294720,1.52977E+12,,,
294740,1.52977E+12,,,
294760,1.52977E+12,,,
294780,1.52977E+12,40.846378,-96.768219,38.5
294800,1.52977E+12,,,
294820,1.52977E+12,,,
294840,1.52977E+12,,,
294860,1.52977E+12,,,
294880,1.52977E+12,40.846386,-96.768234,38.19
294900,1.52977E+12,,,
294920,1.52977E+12,,,
294940,1.52977E+12,,,
294960,1.52977E+12,,,
294980,1.52977E+12,40.846401,-96.768242,37.78
295000,1.52977E+12,,,
295020,1.52977E+12,,,
295040,1.52977E+12,,,
295060,1.52977E+12,,,
295080,1.52977E+12,40.846409,-96.768257,37.36
295100,1.52977E+12,,,
295120,1.52977E+12,,,
295140,1.52977E+12,,,
295160,1.52977E+12,,,
295180,1.52977E+12,40.84642,-96.768272,36.98
295200,1.52977E+12,,,
295220,1.52977E+12,,,
295240,1.52977E+12,,,
295260,1.52977E+12,,,
295280,1.52977E+12,40.846428,-96.768288,36.95
295300,1.52977E+12,,,
295320,1.52977E+12,,,
295340,1.52977E+12,,,
295360,1.52977E+12,,,
295380,1.52977E+12,40.846439,-96.768303,36.5
295400,1.52977E+12,,,
295420,1.52977E+12,,,
295440,1.52977E+12,,,
295460,1.52977E+12,,,
295480,1.52977E+12,40.846447,-96.768318,36.86
295500,1.52977E+12,,,
295520,1.52977E+12,,,
295540,1.52977E+12,,,
295560,1.52977E+12,,,
295580,1.52977E+12,40.846451,-96.768341,36.54
295600,1.52977E+12,,,
295620,1.52977E+12,,,
295640,1.52977E+12,,,
295660,1.52977E+12,,,
295680,1.52977E+12,40.846458,-96.768356,36.69
295700,1.52977E+12,,,
295720,1.52977E+12,,,
295740,1.52977E+12,,,
295760,1.52977E+12,,,
295780,1.52977E+12,40.846466,-96.768372,36.94
295800,1.52977E+12,,,
295820,1.52977E+12,,,
295840,1.52977E+12,,,
295860,1.52977E+12,,,
295880,1.52977E+12,40.846466,-96.768394,37.31
295900,1.52977E+12,,,
295920,1.52977E+12,,,
295940,1.52977E+12,,,
295960,1.52977E+12,,,
295980,1.52977E+12,40.846474,-96.76841,36.99
296000,1.52977E+12,,,
296020,1.52977E+12,,,
296040,1.52977E+12,,,
296060,1.52977E+12,,,
296080,1.52977E+12,40.846478,-96.768433,37.29
296100,1.52977E+12,,,
296120,1.52977E+12,,,
296140,1.52977E+12,,,
296160,1.52977E+12,,,
296180,1.52977E+12,40.846478,-96.768448,37.31
296200,1.52977E+12,,,
296220,1.52977E+12,,,
296240,1.52977E+12,,,
296260,1.52977E+12,,,
296280,1.52977E+12,40.846478,-96.768471,37.59
296300,1.52977E+12,,,
296320,1.52977E+12,,,
296340,1.52977E+12,,,
296360,1.52977E+12,,,
296380,1.52977E+12,40.846478,-96.768486,37.4
296400,1.52977E+12,,,
296420,1.52977E+12,,,
296440,1.52977E+12,,,
296460,1.52977E+12,,,
296480,1.52977E+12,40.846478,-96.768509,37.44
296500,1.52977E+12,,,
296520,1.52977E+12,,,
296540,1.52977E+12,,,
296560,1.52977E+12,,,
296580,1.52977E+12,40.846478,-96.768524,37.64
296600,1.52977E+12,,,
296620,1.52977E+12,,,
296640,1.52977E+12,,,
296660,1.52977E+12,,,
296680,1.52977E+12,40.846474,-96.768547,37.67
296700,1.52977E+12,,,
296720,1.52977E+12,,,
296740,1.52977E+12,,,
296760,1.52977E+12,,,
296780,1.52977E+12,40.84647,-96.768562,37.85
296800,1.52977E+12,,,
296820,1.52977E+12,,,
296840,1.52977E+12,,,
296860,1.52977E+12,,,
296880,1.52977E+12,40.846466,-96.768585,37.86
296900,1.52977E+12,,,
296920,1.52977E+12,,,
296940,1.52977E+12,,,
296960,1.52977E+12,,,
296980,1.52977E+12,40.846462,-96.7686,37.72
297000,1.52977E+12,,,
297020,1.52977E+12,,,
297040,1.52977E+12,,,
297060,1.52977E+12,,,
297080,1.52977E+12,40.846458,-96.768623,37.73
297100,1.52977E+12,,,
297120,1.52977E+12,,,
297140,1.52977E+12,,,
297160,1.52977E+12,,,
297180,1.52977E+12,40.846451,-96.768639,37.64
297200,1.52977E+12,,,
297220,1.52977E+12,,,
297240,1.52977E+12,,,
297260,1.52977E+12,,,
297280,1.52977E+12,40.846443,-96.768662,37.65
297300,1.52977E+12,,,
297320,1.52977E+12,,,
297340,1.52977E+12,,,
297360,1.52977E+12,,,
297380,1.52977E+12,40.846436,-96.768677,37.69
297400,1.52977E+12,,,
297420,1.52977E+12,,,
297440,1.52977E+12,,,
297460,1.52977E+12,,,
297480,1.52977E+12,40.846428,-96.768692,37.95
297500,1.52977E+12,,,
297520,1.52977E+12,,,
297540,1.52977E+12,,,
297560,1.52977E+12,,,
297580,1.52977E+12,40.846416,-96.768715,38.33
297600,1.52977E+12,,,
297620,1.52977E+12,,,
297640,1.52977E+12,,,
297660,1.52977E+12,,,
297680,1.52977E+12,40.846405,-96.768723,38.61
297700,1.52977E+12,,,
297720,1.52977E+12,,,
297740,1.52977E+12,,,
297760,1.52977E+12,,,
297780,1.52977E+12,40.846397,-96.768745,39.01
297800,1.52977E+12,,,
297820,1.52977E+12,,,
297840,1.52977E+12,,,
297860,1.52977E+12,,,
297880,1.52977E+12,40.846386,-96.768753,39.14
297900,1.52977E+12,,,
297920,1.52977E+12,,,
297940,1.52977E+12,,,
297960,1.52977E+12,,,
297980,1.52977E+12,40.846371,-96.768768,39.4
298000,1.52977E+12,,,
298020,1.52977E+12,,,
298040,1.52977E+12,,,
298060,1.52977E+12,,,
298080,1.52977E+12,40.846359,-96.768784,39.63
298100,1.52977E+12,,,
298120,1.52977E+12,,,
298140,1.52977E+12,,,
298160,1.52977E+12,,,
298180,1.52977E+12,40.846348,-96.768791,40.13
298200,1.52977E+12,,,
298220,1.52977E+12,,,
298240,1.52977E+12,,,
298260,1.52977E+12,,,
298280,1.52977E+12,40.846333,-96.768806,40.55
298300,1.52977E+12,,,
298320,1.52977E+12,,,
298340,1.52977E+12,,,
298360,1.52977E+12,,,
298380,1.52977E+12,40.846317,-96.768814,40.68
298400,1.52977E+12,,,
298420,1.52977E+12,,,
298440,1.52977E+12,,,
298460,1.52977E+12,,,
298480,1.52977E+12,40.846306,-96.768829,40.36
298500,1.52977E+12,,,
298520,1.52977E+12,,,
298540,1.52977E+12,,,
298560,1.52977E+12,,,
298580,1.52977E+12,40.846287,-96.768829,39.41
298600,1.52977E+12,,,
298620,1.52977E+12,,,
298640,1.52977E+12,,,
298660,1.52977E+12,,,
298680,1.52977E+12,40.846272,-96.768837,38.65
298700,1.52977E+12,,,
298720,1.52977E+12,,,
298740,1.52977E+12,,,
298760,1.52977E+12,,,
298780,1.52977E+12,40.84626,-96.768845,37.38
298800,1.52977E+12,,,
298820,1.52977E+12,,,
298840,1.52977E+12,,,
298860,1.52977E+12,,,
298880,1.52977E+12,40.846245,-96.768852,35.98
298900,1.52977E+12,,,
298920,1.52977E+12,,,
298940,1.52977E+12,,,
298960,1.52977E+12,,,
298980,1.52977E+12,40.84623,-96.768852,34.77
299000,1.52977E+12,,,
299020,1.52977E+12,,,
299040,1.52977E+12,,,
299060,1.52977E+12,,,
299080,1.52977E+12,40.846218,-96.768852,33.41
299100,1.52977E+12,,,
299120,1.52977E+12,,,
299140,1.52977E+12,,,
299160,1.52977E+12,,,
299180,1.52977E+12,40.846207,-96.76886,32.24
299200,1.52977E+12,,,
299220,1.52977E+12,,,
299240,1.52977E+12,,,
299260,1.52977E+12,,,
299280,1.52977E+12,40.846191,-96.76886,31.05
299300,1.52977E+12,,,
299320,1.52977E+12,,,
299340,1.52977E+12,,,
299360,1.52977E+12,,,
299380,1.52977E+12,40.84618,-96.76886,29.82
299400,1.52977E+12,,,
299420,1.52977E+12,,,
299440,1.52977E+12,,,
299460,1.52977E+12,,,
299480,1.52977E+12,40.846168,-96.768852,28.75
299500,1.52977E+12,,,
299520,1.52977E+12,,,
299540,1.52977E+12,,,
299560,1.52977E+12,,,
299580,1.52977E+12,40.846157,-96.768852,27.51
299600,1.52977E+12,,,
299620,1.52977E+12,,,
299640,1.52977E+12,,,
299660,1.52977E+12,,,
299680,1.52977E+12,40.846146,-96.768852,26.33
299700,1.52977E+12,,,
299720,1.52977E+12,,,
299740,1.52977E+12,,,
299760,1.52977E+12,,,
299780,1.52977E+12,40.846134,-96.768845,25.64
299800,1.52977E+12,,,
299820,1.52977E+12,,,
299840,1.52977E+12,,,
299860,1.52977E+12,,,
299880,1.52977E+12,40.846127,-96.768837,25.07
299900,1.52977E+12,,,
299920,1.52977E+12,,,
299940,1.52977E+12,,,
299960,1.52977E+12,,,
299980,1.52977E+12,40.846115,-96.768837,24.68
300000,1.52977E+12,,,
300020,1.52977E+12,,,
300040,1.52977E+12,,,
300060,1.52977E+12,,,
300080,1.52977E+12,40.846108,-96.768829,24.3
300100,1.52977E+12,,,
300120,1.52977E+12,,,
300140,1.52977E+12,,,
300160,1.52977E+12,,,
300180,1.52977E+12,40.8461,-96.768829,24.36
300200,1.52977E+12,,,
300220,1.52977E+12,,,
300240,1.52977E+12,,,
300260,1.52977E+12,,,
300280,1.52977E+12,40.846088,-96.768822,24.36
300300,1.52977E+12,,,
300320,1.52977E+12,,,
300340,1.52977E+12,,,
300360,1.52977E+12,,,
300380,1.52977E+12,40.846081,-96.768814,24.4
300400,1.52977E+12,,,
300420,1.52977E+12,,,
300440,1.52977E+12,,,
300460,1.52977E+12,,,
300480,1.52977E+12,40.846073,-96.768806,24.52
300500,1.52977E+12,,,
300520,1.52977E+12,,,
300540,1.52977E+12,,,
300560,1.52977E+12,,,
300580,1.52977E+12,40.846069,-96.768791,24.35
300600,1.52977E+12,,,
300620,1.52977E+12,,,
300640,1.52977E+12,,,
300660,1.52977E+12,,,
300680,1.52977E+12,40.846058,-96.768791,24.24
300700,1.52977E+12,,,
300720,1.52977E+12,,,
300740,1.52977E+12,,,
300760,1.52977E+12,,,
300780,1.52977E+12,40.84605,-96.768784,23.67
300800,1.52977E+12,,,
300820,1.52977E+12,,,
300840,1.52977E+12,,,
300860,1.52977E+12,,,
300880,1.52977E+12,40.846046,-96.768768,23.32
300900,1.52977E+12,,,
300920,1.52977E+12,,,
300940,1.52977E+12,,,
300960,1.52977E+12,,,
300980,1.52977E+12,40.846035,-96.768761,23.05
301000,1.52977E+12,,,
301020,1.52977E+12,,,
301040,1.52977E+12,,,
301060,1.52977E+12,,,
301080,1.52977E+12,40.846027,-96.768753,22.81
301100,1.52977E+12,,,
301120,1.52977E+12,,,
301140,1.52977E+12,,,
301160,1.52977E+12,,,
301180,1.52977E+12,40.846024,-96.768753,22.62
301200,1.52977E+12,,,
301220,1.52977E+12,,,
301240,1.52977E+12,,,
301260,1.52977E+12,,,
301280,1.52977E+12,40.846012,-96.768745,23.03
301300,1.52977E+12,,,
301320,1.52977E+12,,,
301340,1.52977E+12,,,
301360,1.52977E+12,,,
301380,1.52977E+12,40.846004,-96.768745,22.82
301400,1.52977E+12,,,
301420,1.52977E+12,,,
301440,1.52977E+12,,,
301460,1.52977E+12,,,
301480,1.52977E+12,40.845997,-96.768738,22.72
301500,1.52977E+12,,,
301520,1.52977E+12,,,
301540,1.52977E+12,,,
301560,1.52977E+12,,,
301580,1.52977E+12,40.845989,-96.768738,22.55
301600,1.52977E+12,,,
301620,1.52977E+12,,,
301640,1.52977E+12,,,
301660,1.52977E+12,,,
301680,1.52977E+12,40.845978,-96.76873,23
301700,1.52977E+12,,,
301720,1.52977E+12,,,
301740,1.52977E+12,,,
301760,1.52977E+12,,,
301780,1.52977E+12,40.84597,-96.76873,22.85
301800,1.52977E+12,,,
301820,1.52977E+12,,,
301840,1.52977E+12,,,
301860,1.52977E+12,,,
301880,1.52977E+12,40.845959,-96.76873,22.93
301900,1.52977E+12,,,
301920,1.52977E+12,,,
301940,1.52977E+12,,,
301960,1.52977E+12,,,
301980,1.52977E+12,40.845951,-96.76873,23.25
302000,1.52977E+12,,,
302020,1.52977E+12,,,
302040,1.52977E+12,,,
302060,1.52977E+12,,,
302080,1.52977E+12,40.84594,-96.768738,23.22
302100,1.52977E+12,,,
302120,1.52977E+12,,,
302140,1.52977E+12,,,
302160,1.52977E+12,,,
302180,1.52977E+12,40.845928,-96.768738,23.72
302200,1.52977E+12,,,
302220,1.52977E+12,,,
302240,1.52977E+12,,,
302260,1.52977E+12,,,
302280,1.52977E+12,40.845921,-96.768745,24.22
302300,1.52977E+12,,,
302320,1.52977E+12,,,
302340,1.52977E+12,,,
302360,1.52977E+12,,,
302380,1.52977E+12,40.845909,-96.768745,24.64
302400,1.52977E+12,,,
302420,1.52977E+12,,,
302440,1.52977E+12,,,
302460,1.52977E+12,,,
302480,1.52977E+12,40.845902,-96.768753,24.9
302500,1.52977E+12,,,
302520,1.52977E+12,,,
302540,1.52977E+12,,,
302560,1.52977E+12,,,
302580,1.52977E+12,40.84589,-96.768753,25.03
302600,1.52977E+12,,,
302620,1.52977E+12,,,
302640,1.52977E+12,,,
302660,1.52977E+12,,,
302680,1.52977E+12,40.845882,-96.768753,25.02
302700,1.52977E+12,,,
302720,1.52977E+12,,,
302740,1.52977E+12,,,
302760,1.52977E+12,,,
302780,1.52977E+12,40.845871,-96.768753,24.89
302800,1.52977E+12,,,
302820,1.52977E+12,,,
302840,1.52977E+12,,,
302860,1.52977E+12,,,
302880,1.52977E+12,40.845863,-96.768745,24.9
302900,1.52977E+12,,,
302920,1.52977E+12,,,
302940,1.52977E+12,,,
302960,1.52977E+12,,,
302980,1.52977E+12,40.845852,-96.768745,24.69
303000,1.52977E+12,,,
303020,1.52977E+12,,,
303040,1.52977E+12,,,
303060,1.52977E+12,,,
303080,1.52977E+12,40.845844,-96.768738,24.66
303100,1.52977E+12,,,
303120,1.52977E+12,,,
303140,1.52977E+12,,,
303160,1.52977E+12,,,
303180,1.52977E+12,40.845833,-96.76873,24.75
303200,1.52977E+12,,,
303220,1.52977E+12,,,
303240,1.52977E+12,,,
303260,1.52977E+12,,,
303280,1.52977E+12,40.845825,-96.768723,24.54
303300,1.52977E+12,,,
303320,1.52977E+12,,,
303340,1.52977E+12,,,
303360,1.52977E+12,,,
303380,1.52977E+12,40.845814,-96.768715,24.51
303400,1.52977E+12,,,
303420,1.52977E+12,,,
303440,1.52977E+12,,,
303460,1.52977E+12,,,
303480,1.52977E+12,40.845806,-96.768715,24.37
303500,1.52977E+12,,,
303520,1.52977E+12,,,
303540,1.52977E+12,,,
303560,1.52977E+12,,,
303580,1.52977E+12,40.845795,-96.768715,24.35
303600,1.52977E+12,,,
303620,1.52977E+12,,,
303640,1.52977E+12,,,
303660,1.52977E+12,,,
303680,1.52977E+12,40.845787,-96.768715,24.12
303700,1.52977E+12,,,
303720,1.52977E+12,,,
303740,1.52977E+12,,,
303760,1.52977E+12,,,
303780,1.52977E+12,40.845776,-96.768715,24.15
303800,1.52977E+12,,,
303820,1.52977E+12,,,
303840,1.52977E+12,,,
303860,1.52977E+12,,,
303880,1.52977E+12,40.845768,-96.768715,24.46
303900,1.52977E+12,,,
303920,1.52977E+12,,,
303940,1.52977E+12,,,
303960,1.52977E+12,,,
303980,1.52977E+12,40.845756,-96.768715,24.7
304000,1.52977E+12,,,
304020,1.52977E+12,,,
304040,1.52977E+12,,,
304060,1.52977E+12,,,
304080,1.52977E+12,40.845749,-96.768715,25.26
304100,1.52977E+12,,,
304120,1.52977E+12,,,
304140,1.52977E+12,,,
304160,1.52977E+12,,,
304180,1.52977E+12,40.845734,-96.768715,25.64
304200,1.52977E+12,,,
304220,1.52977E+12,,,
304240,1.52977E+12,,,
304260,1.52977E+12,,,
304280,1.52977E+12,40.845726,-96.768723,25.99
304300,1.52977E+12,,,
304320,1.52977E+12,,,
304340,1.52977E+12,,,
304360,1.52977E+12,,,
304380,1.52977E+12,40.845715,-96.768723,26.16
304400,1.52977E+12,,,
304420,1.52977E+12,,,
304440,1.52977E+12,,,
304460,1.52977E+12,,,
304480,1.52977E+12,40.845707,-96.76873,26.35
304500,1.52977E+12,,,
304520,1.52977E+12,,,
304540,1.52977E+12,,,
304560,1.52977E+12,,,
304580,1.52977E+12,40.845692,-96.76873,26.35
304600,1.52977E+12,,,
304620,1.52977E+12,,,
304640,1.52977E+12,,,
304660,1.52977E+12,,,
304680,1.52977E+12,40.845684,-96.76873,26.27
304700,1.52977E+12,,,
304720,1.52977E+12,,,
304740,1.52977E+12,,,
304760,1.52977E+12,,,
304780,1.52977E+12,40.845673,-96.76873,26.22
304800,1.52977E+12,,,
304820,1.52977E+12,,,
304840,1.52977E+12,,,
304860,1.52977E+12,,,
304880,1.52977E+12,40.845665,-96.768723,26.32
304900,1.52977E+12,,,
304920,1.52977E+12,,,
304940,1.52977E+12,,,
304960,1.52977E+12,,,
304980,1.52977E+12,40.845654,-96.768723,26.44
305000,1.52977E+12,,,
305020,1.52977E+12,,,
305040,1.52977E+12,,,
305060,1.52977E+12,,,
305080,1.52977E+12,40.845642,-96.768715,26.48
305100,1.52977E+12,,,
305120,1.52977E+12,,,
305140,1.52977E+12,,,
305160,1.52977E+12,,,
305180,1.52977E+12,40.845631,-96.768715,26.52
305200,1.52977E+12,,,
305220,1.52977E+12,,,
305240,1.52977E+12,,,
305260,1.52977E+12,,,
305280,1.52977E+12,40.845623,-96.768707,26.7
305300,1.52977E+12,,,
305320,1.52977E+12,,,
305340,1.52977E+12,,,
305360,1.52977E+12,,,
305380,1.52977E+12,40.845612,-96.7687,26.67
305400,1.52977E+12,,,
305420,1.52977E+12,,,
305440,1.52977E+12,,,
305460,1.52977E+12,,,
305480,1.52977E+12,40.845604,-96.768692,26.5
305500,1.52977E+12,,,
305520,1.52977E+12,,,
305540,1.52977E+12,,,
305560,1.52977E+12,,,
305580,1.52977E+12,40.845592,-96.768692,26.59
305600,1.52977E+12,,,
305620,1.52977E+12,,,
305640,1.52977E+12,,,
305660,1.52977E+12,,,
305680,1.52977E+12,40.845581,-96.768692,26.54
305700,1.52977E+12,,,
305720,1.52977E+12,,,
305740,1.52977E+12,,,
305760,1.52977E+12,,,
305780,1.52977E+12,40.845573,-96.768684,26.47
305800,1.52977E+12,,,
305820,1.52977E+12,,,
305840,1.52977E+12,,,
305860,1.52977E+12,,,
305880,1.52977E+12,40.845562,-96.768684,26.56
305900,1.52977E+12,,,
305920,1.52977E+12,,,
305940,1.52977E+12,,,
305960,1.52977E+12,,,
305980,1.52977E+12,40.845551,-96.768692,26.59
306000,1.52977E+12,,,
306020,1.52977E+12,,,
306040,1.52977E+12,,,
306060,1.52977E+12,,,
306080,1.52977E+12,40.845539,-96.768692,26.78
306100,1.52977E+12,,,
306120,1.52977E+12,,,
306140,1.52977E+12,,,
306160,1.52977E+12,,,
306180,1.52977E+12,40.845531,-96.768692,27.09
306200,1.52977E+12,,,
306220,1.52977E+12,,,
306240,1.52977E+12,,,
306260,1.52977E+12,,,
306280,1.52977E+12,40.845516,-96.7687,27.36
306300,1.52977E+12,,,
306320,1.52977E+12,,,
306340,1.52977E+12,,,
306360,1.52977E+12,,,
306380,1.52977E+12,40.845509,-96.7687,27.54
306400,1.52977E+12,,,
306420,1.52977E+12,,,
306440,1.52977E+12,,,
306460,1.52977E+12,,,
306480,1.52977E+12,40.845493,-96.768707,27.73
306500,1.52977E+12,,,
306520,1.52977E+12,,,
306540,1.52977E+12,,,
306560,1.52977E+12,,,
306580,1.52977E+12,40.845486,-96.768707,27.94
306600,1.52977E+12,,,
306620,1.52977E+12,,,
306640,1.52977E+12,,,
306660,1.52977E+12,,,
306680,1.52977E+12,40.845474,-96.768707,27.8
306700,1.52977E+12,,,
306720,1.52977E+12,,,
306740,1.52977E+12,,,
306760,1.52977E+12,,,
306780,1.52977E+12,40.845463,-96.768707,27.89
306800,1.52977E+12,,,
306820,1.52977E+12,,,
306840,1.52977E+12,,,
306860,1.52977E+12,,,
306880,1.52977E+12,40.845451,-96.768707,27.82
306900,1.52977E+12,,,
306920,1.52977E+12,,,
306940,1.52977E+12,,,
306960,1.52977E+12,,,
306980,1.52977E+12,40.84544,-96.7687,27.94
307000,1.52977E+12,,,
307020,1.52977E+12,,,
307040,1.52977E+12,,,
307060,1.52977E+12,,,
307080,1.52977E+12,40.845428,-96.7687,27.77
307100,1.52977E+12,,,
307120,1.52977E+12,,,
307140,1.52977E+12,,,
307160,1.52977E+12,,,
307180,1.52977E+12,40.845417,-96.768692,27.97
307200,1.52977E+12,,,
307220,1.52977E+12,,,
307240,1.52977E+12,,,
307260,1.52977E+12,,,
307280,1.52977E+12,40.845409,-96.768684,27.91
307300,1.52977E+12,,,
307320,1.52977E+12,,,
307340,1.52977E+12,,,
307360,1.52977E+12,,,
307380,1.52977E+12,40.845398,-96.768677,27.89
307400,1.52977E+12,,,
307420,1.52977E+12,,,
307440,1.52977E+12,,,
307460,1.52977E+12,,,
307480,1.52977E+12,40.845386,-96.768677,27.81
307500,1.52977E+12,,,
307520,1.52977E+12,,,
307540,1.52977E+12,,,
307560,1.52977E+12,,,
307580,1.52977E+12,40.845375,-96.768669,27.82
307600,1.52977E+12,,,
307620,1.52977E+12,,,
307640,1.52977E+12,,,
307660,1.52977E+12,,,
307680,1.52977E+12,40.845367,-96.768669,27.92
307700,1.52977E+12,,,
307720,1.52977E+12,,,
307740,1.52977E+12,,,
307760,1.52977E+12,,,
307780,1.52977E+12,40.845352,-96.768669,27.65
307800,1.52977E+12,,,
307820,1.52977E+12,,,
307840,1.52977E+12,,,
307860,1.52977E+12,,,
307880,1.52977E+12,40.845345,-96.768669,27.78
307900,1.52977E+12,,,
307920,1.52977E+12,,,
307940,1.52977E+12,,,
307960,1.52977E+12,,,
307980,1.52977E+12,40.845333,-96.768669,27.81
308000,1.52977E+12,,,
308020,1.52977E+12,,,
308040,1.52977E+12,,,
308060,1.52977E+12,,,
308080,1.52977E+12,40.845322,-96.768669,28.01
308100,1.52977E+12,,,
308120,1.52977E+12,,,
308140,1.52977E+12,,,
308160,1.52977E+12,,,
308180,1.52977E+12,40.84531,-96.768677,28.16
308200,1.52977E+12,,,
308220,1.52977E+12,,,
308240,1.52977E+12,,,
308260,1.52977E+12,,,
308280,1.52977E+12,40.845299,-96.768677,28.55
308300,1.52977E+12,,,
308320,1.52977E+12,,,
308340,1.52977E+12,,,
308360,1.52977E+12,,,
308380,1.52977E+12,40.845287,-96.768677,28.85
308400,1.52977E+12,,,
308420,1.52977E+12,,,
308440,1.52977E+12,,,
308460,1.52977E+12,,,
308480,1.52977E+12,40.845276,-96.768684,29
308500,1.52977E+12,,,
308520,1.52977E+12,,,
308540,1.52977E+12,,,
308560,1.52977E+12,,,
308580,1.52977E+12,40.845264,-96.768692,28.62
308600,1.52977E+12,,,
308620,1.52977E+12,,,
308640,1.52977E+12,,,
308660,1.52977E+12,,,
308680,1.52977E+12,40.845253,-96.7687,27.88
308700,1.52977E+12,,,
308720,1.52977E+12,,,
308740,1.52977E+12,,,
308760,1.52977E+12,,,
308780,1.52977E+12,40.845245,-96.7687,27.13
308800,1.52977E+12,,,
308820,1.52977E+12,,,
308840,1.52977E+12,,,
308860,1.52977E+12,,,
308880,1.52977E+12,40.845234,-96.768707,26.33
308900,1.52977E+12,,,
308920,1.52977E+12,,,
308940,1.52977E+12,,,
308960,1.52977E+12,,,
308980,1.52977E+12,40.845222,-96.768707,25.73
309000,1.52977E+12,,,
309020,1.52977E+12,,,
309040,1.52977E+12,,,
309060,1.52977E+12,,,
309080,1.52977E+12,40.845215,-96.768715,24.85
309100,1.52977E+12,,,
309120,1.52977E+12,,,
309140,1.52977E+12,,,
309160,1.52977E+12,,,
309180,1.52977E+12,40.845203,-96.768715,24.21
309200,1.52977E+12,,,
309220,1.52977E+12,,,
309240,1.52977E+12,,,
309260,1.52977E+12,,,
309280,1.52977E+12,40.845196,-96.768715,23.57
309300,1.52977E+12,,,
309320,1.52977E+12,,,
309340,1.52977E+12,,,
309360,1.52977E+12,,,
309380,1.52977E+12,40.845184,-96.768707,23.27
309400,1.52977E+12,,,
309420,1.52977E+12,,,
309440,1.52977E+12,,,
309460,1.52977E+12,,,
309480,1.52977E+12,40.845177,-96.768707,23.43
309500,1.52977E+12,,,
309520,1.52977E+12,,,
309540,1.52977E+12,,,
